fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,100.0,0.26366867774932956,-0.021272529098513716,0.3,54.67276170325901,10.751564062858641,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,2.7052784449305936,0.0
1.0,110.0,0.11496094514502175,-0.014870773260430781,0.25,56.76963350060126,10.835941429158844,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,2.0989135844939435,0.0
1.0,120.0,-0.08599274646451249,-0.020095369160953426,0.25,57.06763997002135,10.920453604600624,0.07601263680669734,2.0,2.0,0.3832001635010348,0.003537996259008674,3.2074724516636346,0.0
1.0,130.0,-0.013111108784148229,0.007288163768036426,0.25,56.716475011873285,11.004939715454675,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,3.133508278767797,0.0
1.0,140.0,-0.0887891950236579,-0.007567808623950967,0.25,55.972958018455614,11.089238937607114,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,3.8015634708893753,0.0
1.0,150.0,-0.09085450133547823,-0.00020653063118203363,0.25,55.049269227183075,11.173190802697306,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,1.549085819179249,0.0
1.0,160.0,-0.013007002885391472,0.007784749845008676,0.25,54.41041307019284,11.25663550357855,0.07601263680669734,2.0,2.0,0.3832001635010348,0.003537996259008674,4.389748784368951,0.0
1.0,170.0,-0.006912757489732968,0.0006094245395658505,0.25,54.01652401375309,11.339414198520025,0.07601263680669734,2.0,2.0,0.7105035026371225,0.03830928028099834,4.729306358686731,0.0
1.0,180.0,0.059145412637235495,0.006605817012696846,0.25,54.172632077672674,11.421369313571084,0.3268225569373091,2.0,2.0,0.7105035026371225,0.03830928028099834,12.349502033501352,0.0
1.0,190.0,0.49527764434936117,0.043613223171212565,0.38,56.26969431399904,11.502344842512201,0.3268225569373091,2.0,3.0,0.7105035026371225,0.03830928028099834,28.5356229963824,0.0
1.0,200.0,0.8733371280267406,0.03780594836773794,0.56,62.92001219441686,11.582186643821686,0.3268225569373091,3.0,3.0,0.47336490785421953,0.00338417033470395,31.817534385208894,0.0
1.0,210.0,0.9796396461048182,0.010630251807807767,0.66,72.33471358516627,11.660742734092828,0.3268225569373091,3.0,2.0,0.3832001635010348,0.003537996259008674,21.248449519766687,0.0
1.0,220.0,0.5871464729797573,-0.039249317312506096,0.53,80.99329921277959,11.737863577342978,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,14.117622233677423,0.0
1.0,230.0,-0.052864855779382935,-0.06400113287591402,0.26,83.96529810230183,11.813402369663727,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,14.721229019316207,0.0
1.0,240.0,-0.46478701783403054,-0.04119221620546476,0.0,80.9422521675837,11.887215318670563,0.07601263680669734,1.0,1.0,0.3832001635010348,0.003537996259008674,10.354434387350794,0.0
1.0,250.0,-0.4185920851383429,0.004619493269568764,0.0,77.51498532802115,11.959161917219795,0.07601263680669734,1.0,2.0,0.3832001635010348,0.003537996259008674,5.190275827407966,0.0
