fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,110.0,1.6848685075609673,0.005961660252840772,1.0,55.563940327266366,4.773036909090003,0.22913091097400104,3.0,2.0,0.2912444989388093,2.789561267327242e-05,100.15810677505864,2.0
1.0,120.0,0.05195062349364221,-0.1632917884067325,0.58,64.45130678362902,4.864552491050986,0.22913091097400104,2.0,1.0,0.2912444989388093,2.789561267327242e-05,145.88478303805698,2.0
1.0,130.0,-2.0386712904811297,-0.2090621913974772,0.0,63.393182700086086,4.954762155955926,0.22913091097400104,0.0,0.0,0.5174862694351612,0.004053625945382633,172.36823297616786,2.0
1.0,140.0,-2.9463015241249373,-0.09076302336438076,0.0,63.393182700086086,5.043494184580496,0.22913091097400104,0.0,1.0,0.2912444989388093,2.789561267327242e-05,107.97364894394639,2.0
1.0,150.0,-2.2254537838926858,0.07208477402322515,0.0,63.393182700086086,5.130579670465011,0.22913091097400104,0.0,3.0,0.4916119559634031,0.004864351134459159,63.091155849442416,2.0
1.0,160.0,-0.959524001860963,0.12659297820317228,0.0,63.393182700086086,5.215852841437467,0.22913091097400104,1.0,3.0,0.4916119559634031,0.004864351134459159,59.73790181139242,2.0
1.0,170.0,0.3951042443721775,0.13546282462331405,0.39,62.449885926950294,5.299151375170311,0.22913091097400104,2.0,3.0,0.439863329019887,0.004661669837190028,62.57281737719975,2.0
1.0,180.0,1.4550895482450095,0.1059985303872832,0.89,71.6260626360835,5.380316708170209,0.22913091097400104,3.0,3.0,0.2912444989388093,2.789561267327242e-05,48.63367287051271,2.0
1.0,190.0,1.4222208888491714,-0.003286865939583805,1.0,74.55954906600803,5.459194337612654,0.22913091097400104,3.0,2.0,0.2912444989388093,2.789561267327242e-05,104.97810376864979,2.0
1.0,200.0,-0.3014464628706399,-0.17236673517198114,0.54,82.04044466889499,5.535634115446893,0.22913091097400104,2.0,1.0,0.2912444989388093,2.789561267327242e-05,164.30626483957928,2.0
