minute,temperature
97.5,26.033752336349803
97.60000000000001,26.033583995869964
97.7,26.03341649499177
97.80000000000001,26.03324982952769
97.9,26.03308399531108
98.0,26.032918988196077
98.10000000000001,26.032754804057493
98.2,26.032591438790718
98.30000000000001,26.032428888311607
98.4,26.032267148556393
98.5,26.032106215481576
98.60000000000001,26.03194608506382
98.7,26.03178675329985
98.80000000000001,26.03162821620637
98.9,26.031470469819944
99.0,26.0313135101969
99.10000000000001,26.03115733341324
99.2,26.031001935564543
99.30000000000001,26.030847312765847
99.4,26.03069346115158
99.5,26.030540376875436
99.60000000000001,26.030388056110308
99.7,26.030236495048165
99.80000000000001,26.030085689899973
99.9,26.029935636895594
100.0,26.029786332283695
100.10000000000001,26.029637772331657
100.2,26.02948995332547
100.30000000000001,26.029342871569654
100.4,26.029196523387153
100.5,26.02905090511926
100.60000000000001,26.028906013125507
100.7,26.028761843783588
100.80000000000001,26.02861839348926
100.9,26.028475658656262
101.0,26.028333635716212
101.10000000000001,26.02819232111853
101.2,26.028051711330345
101.30000000000001,26.027911802836403
101.4,26.027772592138987
101.5,26.02763407575782
101.60000000000001,26.027496250229987
101.7,26.027359112109842
101.80000000000001,26.027222657968924
101.9,26.027086884395874
102.0,26.026951787996346
102.10000000000001,26.02681736539292
102.2,26.026683613225025
102.30000000000001,26.02655052814885
102.4,26.026418106837262
102.5,26.02628634597972
102.60000000000001,26.026155242282197
102.7,26.026024792467094
102.80000000000001,26.02589499327316
102.9,26.025765841455403
103.0,26.025637333785028
103.10000000000001,26.025509467049332
103.2,26.02538223805164
103.30000000000001,26.02525564361122
103.4,26.025129680563207
103.5,26.025004345758518
103.60000000000001,26.024879636063773
103.7,26.024755548361227
103.80000000000001,26.02463207954868
103.9,26.024509226539404
104.0,26.02438698626207
104.10000000000001,26.02426535566066
104.2,26.024144331694405
104.30000000000001,26.0240239113377
104.4,26.02390409158003
104.5,26.023784869425892
