episode,return,iae,kp,ki,gradient,gradient_kp,gradient_ki,gradient_logits,logits,noise,noise_std,noise_mean,noise_l2,steps,status
185,-71.84100715320045,71.84100715320045,0.5445836454353007,0.025748101396650482,"[1844.086335828492, -75061.43367575223]",1844.086335828492,-75061.43367575223,"[1200.9683504214092, -3736.284267296777]","[0.8512990169430379, 0.6266707741158576]","{'std': 0.1, 'mean': 0.005685562997750599, 'sample_std': 0.10206421886597539, 'l2': 3.541089730462607, 'first': -0.014015599352804293, 'last': 0.11095525586016096, 'samples': 1200}",0.1,0.005685562997750599,3.541089730462607,1200,updated
186,-74.08205571074788,74.08205571074788,0.5524422468254934,0.02394423400631943,"[-3439.8722838062204, -52763.60127957919]",-3439.8722838062204,-52763.60127957919,"[-2261.5529132473766, -2469.4448011422355]","[0.8633087004472519, 0.5893079314428898]","{'std': 0.1, 'mean': 0.0008393213089729205, 'sample_std': 0.09525040221416993, 'l2': 3.2996988193871597, 'first': 0.03670762412936124, 'last': 0.20369766370463874, 'samples': 1200}",0.1,0.0008393213089729205,3.2996988193871597,1200,updated
187,-75.0667869349031,75.0667869349031,0.5377056713552695,0.022812081155036166,"[1718.9132397823607, 9540.548814445294]",1718.9132397823607,9540.548814445294,"[1110.0031037781794, 428.3640040414548]","[0.8406931713147782, 0.5646134834314674]","{'std': 0.1, 'mean': 0.002010431556218899, 'sample_std': 0.09946903797228407, 'l2': 3.44641228239001, 'first': -0.052850739290013195, 'last': -0.1784905939930119, 'samples': 1200}",0.1,0.002010431556218899,3.44641228239001,1200,updated
188,-75.16857155932347,75.16857155932347,0.5449055487467983,0.023005112201689347,"[-2131.3143265943063, -22866.166133041752]",-2131.3143265943063,-22866.166133041752,"[-1388.5714160091402, -1034.1389639455745]","[0.85179320235256, 0.568897123471882]","{'std': 0.1, 'mean': 0.0027031651820887616, 'sample_std': 0.09987853604164038, 'l2': 3.4611609145758444, 'first': -0.03008466619433405, 'last': 0.026804538014287144, 'samples': 1200}",0.1,0.0027031651820887616,3.4611609145758444,1200,updated
189,-75.84491349087936,75.84491349087936,0.5359088067368085,0.022541484191113282,"[-2649.996996432308, -68090.69850674468]",-2649.996996432308,-68090.69850674468,"[-1707.4254380094135, -3025.9719679577383]","[0.8379074881924685, 0.5585557338324263]","{'std': 0.1, 'mean': 0.0014031448475573314, 'sample_std': 0.09973235546997201, 'l2': 3.4551720437139597, 'first': 0.007729823763038835, 'last': 0.056648138857454136, 'samples': 1200}",0.1,0.0014031448475573314,3.4551720437139597,1200,updated
190,-77.35492927474962,77.35492927474962,0.5249835041462643,0.021230916994783668,"[8312.150918881742, 90631.82420053298]",8312.150918881742,90631.82420053298,"[5281.7106194781845, 3824.1015099201204]","[0.8208332338123744, 0.5282960141528489]","{'std': 0.1, 'mean': -0.0014782682767540871, 'sample_std': 0.1020052627929083, 'l2': 3.533936996815026, 'first': 0.11369358555402738, 'last': -0.024836036220563917, 'samples': 1200}",0.1,-0.0014782682767540871,3.533936996815026,1200,updated
191,-76.2829576070562,76.2829576070562,0.5592688904517922,0.022898587766726243,"[-1736.5591877355923, -34035.71039822663]",-1736.5591877355923,-34035.71039822663,"[-1150.9368492351587, -1533.1621441517684]","[0.8736503400071562, 0.5665370292520501]","{'std': 0.1, 'mean': 0.0009491955629225274, 'sample_std': 0.09821025988473037, 'l2': 3.402262091992846, 'first': 0.020762960639208728, 'last': 0.038847780252336706, 'samples': 1200}",0.1,0.0009491955629225274,3.402262091992846,1200,updated
192,-76.28658308594417,76.28658308594417,0.5516748716234207,0.02221686778862591,"[-10806.57752425242, -186261.47269312246]",-10806.57752425242,-186261.47269312246,"[-7098.311585865822, -8174.5539954199485]","[0.8621409715148046, 0.5512054078105324]","{'std': 0.1, 'mean': 0.008922511395880866, 'sample_std': 0.09778347099306048, 'l2': 3.401391199328944, 'first': 0.04829501725785656, 'last': -0.039614168532264384, 'samples': 1200}",0.1,0.008922511395880866,3.401391199328944,1200,updated
193,-81.77293140129574,81.77293140129574,0.5063575872824123,0.018871792065664212,"[-5515.384918962345, -602.1167949529948]",-5515.384918962345,-602.1167949529948,"[-3418.836592954023, -22.909633168899326]","[0.7911578556561464, 0.4694598678563329]","{'std': 0.1, 'mean': 0.000780637281185536, 'sample_std': 0.1001435397194985, 'l2': 3.469179374223631, 'first': -0.0473212056217767, 'last': 0.0887934382933152, 'samples': 1200}",0.1,0.000780637281185536,3.469179374223631,1200,updated
194,-81.48240281667383,81.48240281667383,0.48547300164861407,0.018863077079595784,"[8054.737947417462, 125747.85295047067]",8054.737947417462,125747.85295047067,"[4847.718937886815, 4782.558584713341]","[0.7569694897266062, 0.46923077152464393]","{'std': 0.1, 'mean': -0.0032913124722836317, 'sample_std': 0.10054716910861049, 'l2': 3.484921684092036, 'first': -0.055922138891524135, 'last': 0.032992346161855514, 'samples': 1200}",0.1,-0.0032913124722836317,3.484921684092036,1200,updated
195,-78.97625674882443,78.97625674882443,0.5152684481601868,0.02076126164140156,"[5300.914712299677, 31396.588781542585]",5300.914712299677,31396.588781542585,"[3325.6480275970994, 1299.1627113282855]","[0.8054466791054743, 0.5170563573717774]","{'std': 0.1, 'mean': -0.0009261108252134294, 'sample_std': 0.1004868408218741, 'l2': 3.4811141078030596, 'first': -0.05307124680653139, 'last': 0.10226815585947172, 'samples': 1200}",0.1,-0.0009261108252134294,3.4811141078030596,1200,updated
196,-78.13898518146512,78.13898518146512,0.5364216318251758,0.021304951339561957,"[3154.0892276308664, 24122.54512487542]",3154.0892276308664,24122.54512487542,"[2033.5217183201762, 1020.9086095793384]","[0.8387031593814452, 0.5300479844850602]","{'std': 0.1, 'mean': -0.00013613785868660513, 'sample_std': 0.10095576757535081, 'l2': 3.4972135548596093, 'first': -0.052916351081314955, 'last': 0.015362953755526397, 'samples': 1200}",0.1,-0.00013613785868660513,3.4972135548596093,1200,updated
197,-77.29474164899428,77.29474164899428,0.5496394098131415,0.02174084284906786,"[-1902.7724464560529, -79602.66732192009]",-1902.7724464560529,-79602.66732192009,"[-1246.7945052061375, -3428.6910273365693]","[0.859038376564647, 0.5402570705808536]","{'std': 0.1, 'mean': 0.004441549422137748, 'sample_std': 0.09892736303563977, 'l2': 3.430396569224245, 'first': -0.03900866382499013, 'last': 0.1055935691748087, 'samples': 1200}",0.1,0.004441549422137748,3.430396569224245,1200,updated
198,-80.27364344443413,80.27364344443413,0.5415099213970891,0.02030693036250451,"[-1642.5712317294929, 59874.35066492329]",-1642.5712317294929,59874.35066492329,"[-1065.710386762749, 2430.063677150305]","[0.8465704315125856, 0.5059701603074879]","{'std': 0.1, 'mean': -0.003374041534288997, 'sample_std': 0.1011853563074782, 'l2': 3.5071117154741036, 'first': 0.08320132257578106, 'last': -0.007958873945202184, 'samples': 1200}",0.1,-0.003374041534288997,3.5071117154741036,1200,updated
199,-77.76607950239577,77.76607950239577,0.5346249778158976,0.021314382976048565,"[4940.308267143317, -3919.7675230353802]",4940.308267143317,-3919.7675230353802,"[3177.9817655507995, -165.9553283898642]","[0.8359133276449581, 0.5302707970789909]","{'std': 0.1, 'mean': 0.0006555485425647215, 'sample_std': 0.09674095284125925, 'l2': 3.3512818503718376, 'first': 0.11796368482937901, 'last': -0.15348875746300508, 'samples': 1200}",0.1,0.0006555485425647215,3.3512818503718376,1200,updated
200,-78.21534709430293,78.21534709430293,0.555329759097031,0.02124422135834918,"[-4609.660546336103, 440.66860097208126]",-4609.660546336103,440.66860097208126,"[-3041.0340592484017, 18.603622084171292]","[0.867693145300466, 0.5286112437950923]","{'std': 0.1, 'mean': 0.00042045788405488117, 'sample_std': 0.09934512857828026, 'l2': 3.441447025377663, 'first': -0.09285276708001276, 'last': -0.024769195606659057, 'samples': 1200}",0.1,0.00042045788405488117,3.441447025377663,1200,updated
201,-77.98733649974969,77.98733649974969,0.5355064168980612,0.021252076477056694,"[776.6903639834788, -38490.16672239054]",776.6903639834788,-38490.16672239054,"[500.1790289727134, -1625.454705351877]","[0.837282804707982, 0.528797280015934]","{'std': 0.1, 'mean': 0.0019365743565531975, 'sample_std': 0.10227737788083444, 'l2': 3.543627352826614, 'first': -0.017701831772395482, 'last': 0.08987574662574846, 'samples': 1200}",0.1,0.0019365743565531975,3.543627352826614,1200,updated
202,-80.2640530011307,80.2640530011307,0.5387340041011438,0.020575224093952287,"[-1402.6977238836503, 105132.59145361139]",-1402.6977238836503,105132.59145361139,"[-906.962497640606, 4316.214248968193]","[0.8422845949977091, 0.5125427329624151]","{'std': 0.1, 'mean': -0.005673932093630255, 'sample_std': 0.09955319057631365, 'l2': 3.4542202464799985, 'first': 0.09114553802004015, 'last': 0.06246032186229157, 'samples': 1200}",0.1,-0.005673932093630255,3.4542202464799985,1200,updated
203,-76.70973116937586,76.70973116937586,0.5328910819116595,0.022415097699231137,"[-2548.990811136582, -27698.19004227994]",-2548.990811136582,-27698.19004227994,"[-1636.1280797797356, -1224.9627216843944]","[0.8332149700213031, 0.5557048754520971]","{'std': 0.1, 'mean': -0.00283436037164469, 'sample_std': 0.10108955189874293, 'l2': 3.503220992481917, 'first': 0.011401244751823431, 'last': 0.06487525461437549, 'samples': 1200}",0.1,-0.00283436037164469,3.503220992481917,1200,updated
204,-76.82939285606689,76.82939285606689,0.522458955181877,0.021878975340990252,"[-5043.4792677894575, 17240.700217317826]",-5043.4792677894575,17240.700217317826,"[-3194.2469537597453, 746.6874843426491]","[0.8168536892235058, 0.5434552482352532]","{'std': 0.1, 'mean': -0.002149364881167092, 'sample_std': 0.09734431936206807, 'l2': 3.372928036253966, 'first': -0.0012007541520012812, 'last': 0.18803980046296614, 'samples': 1200}",0.1,-0.002149364881167092,3.372928036253966,1200,updated
205,-75.1819022382857,75.1819022382857,0.5024957281770546,0.022204438129424072,"[-1412.0532802763807, 107362.28044666513]",-1412.0532802763807,107362.28044666513,"[-870.6537780449996, 4709.586581152206]","[0.7849112196859083, 0.5509221230786796]","{'std': 0.1, 'mean': -0.0012822437409140078, 'sample_std': 0.09951612961606382, 'l2': 3.447626001080569, 'first': 0.04100707147092854, 'last': -0.0783141458754461, 'samples': 1200}",0.1,-0.0012822437409140078,3.447626001080569,1200,updated
206,-71.72709740104268,71.72709740104268,0.49714734810918815,0.024354853263835147,"[-1575.68467151186, -61535.86820679063]",-1575.68467151186,-61535.86820679063,"[-964.3208640185277, -2922.044448628118]","[0.7762046819054582, 0.5980179888902016]","{'std': 0.1, 'mean': 0.0014995140593516542, 'sample_std': 0.09949091678315156, 'l2': 3.446857884758148, 'first': 0.03671238496031633, 'last': -0.014415077958851483, 'samples': 1200}",0.1,0.0014995140593516542,3.446857884758148,1200,updated
207,-74.69468534425758,74.69468534425758,0.4912702147276698,0.02300060904472991,"[5457.612019976736, 87804.69652583853]",5457.612019976736,87804.69652583853,"[3312.3017154348963, 3970.3633448094624]","[0.7665614732652729, 0.5687975444039205]","{'std': 0.1, 'mean': -0.003698984921149029, 'sample_std': 0.09891272797681425, 'l2': 3.428832497267046, 'first': -0.050631352823088165, 'last': 0.01499287059518789, 'samples': 1200}",0.1,-0.003698984921149029,3.428832497267046,1200,updated
208,-71.59469048435463,71.59469048435463,0.5116621131194343,0.02485699514474642,"[400.1807420051279, -19149.768953995233]",400.1807420051279,-19149.768953995233,"[249.8532046762015, -925.2350240163544]","[0.7996844904196219, 0.6085011778520151]","{'std': 0.1, 'mean': 0.003125642819477009, 'sample_std': 0.09971732076051103, 'l2': 3.456005851156434, 'first': 0.1677421294157463, 'last': -0.06736008891971947, 'samples': 1200}",0.1,0.003125642819477009,3.456005851156434,1200,updated
209,-72.47035181793537,72.47035181793537,0.5132237113668161,0.024413359625346468,"[1785.628369913538, 62809.463271192515]",1785.628369913538,62809.463271192515,"[1117.1990397573256, 2988.616660864217]","[0.8021830224663838, 0.5992488276118515]","{'std': 0.1, 'mean': -0.0004653294673788033, 'sample_std': 0.100908614600291, 'l2': 3.4956141146407926, 'first': 0.1628821494329231, 'last': 0.08072005839804353, 'samples': 1200}",0.1,-0.0004653294673788033,3.4956141146407926,1200,updated
210,-70.60061925336494,70.60061925336494,0.5202462959713281,0.025871007784723933,"[2673.386987523759, 32699.795088704137]",2673.386987523759,32699.795088704137,"[1688.278167681341, 1634.2212510662812]","[0.8133550128639571, 0.6291349942204937]","{'std': 0.1, 'mean': 0.0002137301261624358, 'sample_std': 0.09881063086220389, 'l2': 3.422908666959178, 'first': 0.19482139642955512, 'last': -0.11880896833828998, 'samples': 1200}",0.1,0.0002137301261624358,3.422908666959178,1200,updated
211,-70.76672288790115,70.76672288790115,0.5309824197966369,0.0266986515264928,"[1563.2381613203627, 60029.92099512079]",1563.2381613203627,60029.92099512079,"[1000.9780929349461, 3080.5024572154284]","[0.8302377945407705, 0.6454772067311565]","{'std': 0.1, 'mean': -0.0028088957459859723, 'sample_std': 0.09872717849657402, 'l2': 3.421393693079977, 'first': 0.036835313383299616, 'last': -0.03179799527974835, 'samples': 1200}",0.1,-0.0028088957459859723,3.421393693079977,1200,updated
212,-68.85729633147551,68.85729633147551,0.5374179755105447,0.02831903051704211,"[2043.8614373089588, -58134.96000369758]",2043.8614373089588,-58134.96000369758,"[1319.368496114847, -3133.384525236101]","[0.84024757547012, 0.6762822313033108]","{'std': 0.1, 'mean': 0.0016983493015547062, 'sample_std': 0.09917504337692376, 'l2': 3.436027989262859, 'first': -0.10056049360122543, 'last': -0.1198391889569243, 'samples': 1200}",0.1,0.0016983493015547062,3.436027989262859,1200,updated
213,-71.28784782961594,71.28784782961594,0.5459799763168279,0.026671526053311852,"[2990.05056811112, -24436.925109404332]",2990.05056811112,-24436.925109404332,"[1950.5938051555363, -1252.9406723808024]","[0.8534412604312684, 0.6449483860509497]","{'std': 0.1, 'mean': 0.001977679833367611, 'sample_std': 0.10135082431772607, 'l2': 3.5115638921835184, 'first': -0.06693988968233065, 'last': 0.02804667767682282, 'samples': 1200}",0.1,0.001977679833367611,3.5115638921835184,1200,updated
214,-72.61107796251383,72.61107796251383,0.5588029971810979,0.026035568835525765,"[1649.7236082214988, 98571.60653617697]",1649.7236082214988,98571.60653617697,"[1092.7897790938703, 4952.6303306191885]","[0.8729471984828238, 0.6324189793271418]","{'std': 0.1, 'mean': -0.004793964567461021, 'sample_std': 0.09961086201347825, 'l2': 3.4546153349990694, 'first': -0.050300816333490976, 'last': -0.037695702770114574, 'samples': 1200}",0.1,-0.004793964567461021,3.4546153349990694,1200,updated
215,-69.17576382557834,69.17576382557834,0.5660723180798793,0.028625625878695823,"[406.39248632785376, 43444.695582619686]",406.39248632785376,43444.695582619686,"[271.4715359402367, 2362.573070550574]","[0.8838750962737625, 0.6819452826333336]","{'std': 0.1, 'mean': -0.0031250546774689645, 'sample_std': 0.10359957716705752, 'l2': 3.590426997881496, 'first': 0.08425031505921188, 'last': 0.11769335203097236, 'samples': 1200}",0.1,-0.0031250546774689645,3.590426997881496,1200,updated
216,-68.06485081230373,68.06485081230373,0.5678876388671081,0.029934435832057335,"[2347.8012689201923, -58525.40481487493]",2347.8012689201923,-58525.40481487493,"[1571.5935087497617, -3302.0685016935968]","[0.8865898116331649, 0.7055710133388394]","{'std': 0.1, 'mean': 0.003602455762539174, 'sample_std': 0.10184967418816639, 'l2': 3.530382498215744, 'first': 0.056155023668417736, 'last': -0.18590539445149362, 'samples': 1200}",0.1,0.003602455762539174,3.530382498215744,1200,updated
217,-69.60428740553395,69.60428740553395,0.5784705998776114,0.028118478100755455,"[3939.7389308876413, -10573.521861638414]",3939.7389308876413,-10573.521861638414,"[2668.7089546615457, -566.5472386880045]","[0.9023057467206624, 0.6725503283219034]","{'std': 0.1, 'mean': 0.006038000603948815, 'sample_std': 0.0987072169986422, 'l2': 3.4257096442478003, 'first': 0.026007718553060097, 'last': 0.2302811078799524, 'samples': 1200}",0.1,0.006038000603948815,3.4257096442478003,1200,updated
218,-71.1829986188402,71.1829986188402,0.5967276556658234,0.02781627004143524,"[4450.751250351387, -22635.22784499752]",4450.751250351387,-22635.22784499752,"[3074.665637793158, -1201.9955307902064]","[0.9289928362672779, 0.6668848559350233]","{'std': 0.1, 'mean': 0.0028351555828269124, 'sample_std': 0.09997731618922605, 'l2': 3.4647081019178483, 'first': -0.057785626133589035, 'last': 0.04605790371157372, 'samples': 1200}",0.1,0.0028351555828269124,3.4647081019178483,1200,updated
219,-71.65123284025506,71.65123284025506,0.618203108149089,0.027184043116064403,"[-208.615869331374, 48166.58648474471]",-208.615869331374,48166.58648474471,"[-147.29641397092243, 2509.2492191610295]","[0.9597394926452095, 0.6548649006271212]","{'std': 0.1, 'mean': -0.0011700162873736245, 'sample_std': 0.09687279444192266, 'l2': 3.3560167891891823, 'first': -0.15876407188643404, 'last': -0.12757838030375984, 'samples': 1200}",0.1,-0.0011700162873736245,3.3560167891891823,1200,updated
